129	533	3	12.98
108	172	12	21
5	102	7	8.79
838	105	22	146.59
102	817	6	16.82
536	101	5	3.85
106	211	10	13.34
410	105	6	11.2
139	125	7	10.36
101	2917	4	16.01
368	123	3	9.55
262	290	5	36.88
160	377	6	39.2
193	139	5	15.72
144	248	4	14.9
104	2119	3	11.14
104	2051	4	17.48
98	1837	4	10.16
111	115	67	187.24
845	12	6	11.06
104	1916	3	10.57
961	106	4	12.62
98	6046	3	18.51
107	1283	5	26.54
1017	109	4	17.89
417	124	3	10.92
107	1207	3	12.25
207	170	4	15.81
1969	14	3	6.63
495	7	47	427.82
110	101	379	831.28
620	108	4	13.54
103	3527	3	15.16
280	143	3	10.58
398	102	8	15.73
1592	108	4	21.75
104	265	8	9.99
268	346	4	30.08
132	585	10	73.02
408	112	5	17.69
1849	102	3	9.58
189	116	5	8.09
105	982	3	6.85
1341	105	3	8.59
123	138	24	83.13
1688	7	13	118.14
366	102	11	26.18
168	175	26	180.47
379	107	3	5.38
1959	12	3	6.94
102	104	117	4.44
1318	14	4	7.68
12	3962	3	12.59
107	437	8	31.63
98	2846	3	9.33
163	1485	3	24.5
4	501	3	17.91
364	131	3	11.01
113	156	8	12.01
12	5828	3	19.16
134	169	8	23.67
1356	104	3	8.42
1185	14	5	10.69
104	2670	3	13.33
128	446	4	18.42
102	409	16	54.53
17	117	5	9.79
1198	12	5	11.2
1567	106	3	11.02
481	5	3	25.18
151	295	3	12.21
98	305	79	426.46
104	442	4	5.29
164	123	10	25.89
103	2552	3	12.15
101	1705	5	15
105	801	3	5.6
378	130	3	11.03
3105	3071	3	54.06
127	157	4	5.25
12	197	34	52.04
1694	737	12	211.03
1178	110	3	13.71
141	1635	3	22.64
98	1371	16	98.76
101	867	4	4.64
143	105	116	430.87
107	1402	5	27.9
473	2221	7	106.49
3949	12	3	12.59
277	104	10	16.88
157	111	8	11.24
101	4250	4	20.39
148	136	5	8.44
101	4326	3	12.42
2275	12	3	7.52
215	142	12	65.03
1301	170	7	69.3
101	960	8	21.45
1070	14	7	18.39
12	224	17	13.68
178	972	13	145.99
449	103	8	19.75
167	169	8	33.43
127	152	4	4.54
1150	14	4	6.48
137	471	4	21.07
12	111	155	137.39
1127	105	3	7.64
892	147	4	28.17
101	2229	4	12.37
140	4	3	5
98	5806	3	18.51
131	576	3	13.8
445	342	4	35.76
217	2122	3	30.65
115	629	4	16.71
129	703	4	21.98
108	948	3	11.01
1872	101	5	15.94
102	396	5	5.77
107	4	7	5.82
1745	108	5	30.73
270	116	3	5.73
117	146	9	13.37
101	1856	4	10.72
106	5470	3	25.24
101	1804	8	33.73
2029	14	3	6.63
101	1720	4	10.04
120	1333	4	25.3
105	639	3	4.5
102	4725	3	18.21
590	107	3	7.87
1115	14	4	6.48
123	122	90	447.85
662	103	6	15.84
147	142	4	6.41
1242	12	3	4.19
949	14	5	8.47
123	219	8	27.44
293	356	5	41.76
970	12	4	5.88
1889	12	3	6.41
1253	14	3	3.92
1749	106	3	11.49
104	292	32	133.5
98	403	56	322.42
101	3247	3	10.92
744	112	3	11.39
453	556	3	28.77
106	1946	4	19.44
16	2	12	18.53
113	203	8	19.69
102	323	30	122.35
115	1653	3	16.84
185	449	4	27.09
128	280	10	50.64
343	112	4	10.55
3038	105	7	55.8
107	472	6	21.41
1155	531	3	34.71
106	810	16	95.15
148	426	4	22.03
101	628	9	18.31
101	704	6	9
280	163	4	19.18
101	839	4	4.42
121	1066	3	15.89
2441	103	3	12.15
5174	99	4	24.68
137	120	23	68.74
161	133	6	13.19
102	2105	3	10.14
149	337	4	19.82
783	12	6	10.3
1950	106	3	12.59
891	106	6	22.99
12	2331	3	8.2
103	1324	3	8.09
106	167	11	6.99
191	201	3	11.45
331	118	21	136.14
144	7	43	119.91
1463	105	4	14.9
101	272	28	62.08
105	1355	3	8.59
12	1759	3	5.95
200	211	3	12.69
4994	110	4	40.09
269	102	7	5.8
133	128	22	68.75
109	1185	3	12.53
102	759	5	11.59
1021	103	3	6.61
1472	12	3	5.15
1852	14	3	6.11
243	106	6	5.57
189	2310	3	29.44
98	4473	4	24.68
462	120	5	22.55
145	200	10	47.93
1368	2283	4	63.27
98	4677	4	24.68
150	414	3	15.02
2477	12	9	57.47
101	6083	3	18.98
1065	2203	6	99.46
104	980	10	48.1
102	2252	3	10.77
183	468	3	18.53
104	876	5	14.52
1038	102	5	14.98
476	126	3	12.13
101	1348	6	16.84
3424	105	3	15.71
654	110	3	9.86
138	102	39	47.06
188	922	5	44.34
261	161	11	73.18
455	116	3	9.86
399	101	13	23.6
111	378	3	7.28
102	3577	3	14.48
101	527	6	6.2
118	1354	3	16.67
1333	103	3	8.09
2083	106	4	19.44
98	3319	6	37.03
582	390	10	120.46
106	416	6	13.65
104	480	4	5.66
233	115	4	6.76
339	189	5	32.59
2436	14	5	19.33
274	372	4	31.37
98	255	104	566.74
103	671	6	15.84
17	135	6	20.23
364	546	3	27.18
103	755	4	8.41
528	213	6	51.65
2424	105	3	12.68
148	177	4	10.47
1489	105	4	14.9
570	105	3	3.87
229	125	3	5.84
1127	102	7	27.59
124	249	4	10.78
297	7	8	19.8
1180	112	7	46.96
1638	105	6	29.01
411	101	8	8.4
140	183	3	5.95
177	233	20	157.92
544	12	5	4.37
361	142	4	19.62
2768	14	3	8.67
101	897	6	11.6
12	221	35	68.47
686	12	28	147.67
12	124	84	66.35
1552	14	3	4.86
557	14	14	36.8
127	212	4	9.5
171	187	3	8.68
101	846	5	7.35
120	150	105	721.86
103	3473	3	15.16
105	1860	3	10.75
98	1228	18	111.1
110	148	8	7.05
104	1556	5	21.64
1398	14	3	4.52
6662	102	3	22.66
357	207	6	45.46
102	1591	6	26.58
829	105	4	9.82
977	102	8	31.42
12	2829	3	8.99
102	1412	8	38.63
107	360	6	17.75
128	216	5	14.35
486	323	3	25.11
128	291	4	13.4
104	2975	4	22.19
107	479	3	6.77
264	151	3	11.42
138	921	3	18.74
115	3514	3	22.99
1464	1156	3	41.6
436	14	8	8.94
170	144	10	39.49
98	4415	3	14.11
150	104	27	33.76
107	868	4	15.81
115	1283	3	15.21
1186	109	5	26.41
769	129	3	15.29
658	165	5	37.31
135	156	11	37.57
547	695	30	523.3
116	101	264	565
104	739	4	8.83
101	1401	3	4.66
133	334	3	10.23
376	164	3	15.43
133	138	16	52.14
101	1612	3	5.38
106	3660	3	18.57
1460	4461	3	53.67
824	544	11	153.93
101	267	15	15.91
1228	104	3	8.08
2575	5	3	37.01
114	625	3	10.82
106	304	5	5.91
103	1260	6	24.3
156	122	7	13.25
9	14	103	191.86
197	117	13	46.28
3291	12	6	38.31
1018	14	4	5.81
337	214	3	18.02
1988	104	3	11.14
2321	105	4	18.65
101	384	7	5.18
282	229	3	16.95
116	346	7	29.25
282	116	7	24.83
643	102	12	45.95
786	128	3	15.28
101	1208	4	7.05
105	132	31	23.84
190	121	25	123.29
155	207	3	9.39
877	101	4	4.64
525	102	4	5.26
996	12	4	5.88
107	791	3	9.51
1445	103	3	8.45
629	194	7	62.44
601	106	4	8.91
115	1402	5	32.37
6417	106	3	25.24
4647	510	3	46.64
1146	12	4	6.87
821	103	3	5.32
105	180	10	5.25
327	1465	4	46.12
310	104	6	6.92
359	372	4	34.95
98	598	5	4.17
104	1042	4	11.47
103	310	5	4.04
98	2602	6	28.22
98	4563	3	14.11
12	5253	3	14.74
145	220	4	13.52
102	923	6	18.65
150	500	7	50.13
2259	105	8	53.84
101	2659	3	8.83
139	537	4	22.76
560	102	28	158.84
101	2831	4	14.56
534	617	4	42.91
4031	105	3	17.26
115	4	5	4.94
2308	126	3	22.23
105	1379	3	8.96
101	473	7	7.73
1283	109	4	19.62
1076	14	8	23.4
2440	106	3	13.96
121	320	4	12.55
2017	12	4	11.71
501	503	3	28.84
206	14	33	51.11
121	152	6	8.01
448	106	3	3.86
974	14	7	17.04
216	252	4	22.78
389	124	3	10.44
1772	106	4	17.87
178	104	13	10.22
111	120	49	131.07
156	138	3	4.44
191	168	5	19.66
410	102	35	187.78
1393	102	3	7.82
101	2984	3	9.77
106	321	6	9.71
102	1872	4	15.31
176	340	3	15.57
1063	267	3	28.56
125	247	4	10.89
108	223	7	12.9
658	145	3	17.21
5	105	17	55.16
549	108	3	7.78
441	102	21	89.99
128	698	9	65.41
170	162	12	59.61
170	101	27	14.87
165	127	28	139.22
2150	12	6	25.19
939	14	4	5.23
133	219	10	44.48
532	489	4	40.95
1275	14	3	3.92
221	111	6	12.61
3249	14	3	10.75
1425	14	3	4.52
98	4700	3	14.11
102	165	92	334.86
118	787	5	27.19
102	245	7	4.26
103	1078	3	6.87
104	274	65	378.81
123	331	6	25.08
101	1899	3	6.26
366	105	4	4.03
642	101	5	5.3
123	128	13	21.48
12	386	52	278.35
1004	7	23	209.12
101	797	7	13.68
106	4608	3	20.77
101	626	7	10.99
163	248	4	17.52
131	297	3	9
730	12	9	21.37
1840	12	4	10.94
346	14	16	28.21
114	335	3	6.66
106	709	9	38.39
101	2523	4	13.38
101	2403	6	26.77
157	124	4	4.7
102	1110	5	15.97
101	4183	3	12.42
367	127	18	131.01
402	109	4	10.11
101	2319	4	12.37
1064	171	3	22.8
605	14	8	13.33
12	140	56	51.38
12	188	28	27.97
2067	102	5	22.89
127	239	3	6.78
2	190	35	170.3
101	934	6	12.53
1336	108	5	27.52
143	102	18	5.13
136	685	3	16
101	986	6	13.03
120	353	4	13.52
2400	4	3	28.53
3850	105	4	26.92
268	161	3	12.35
2970	102	3	13.29
98	166	290	1710.82
543	293	3	24.76
249	155	4	16.98
117	164	6	8.06
1071	112	3	13.76
471	105	6	13.01
2880	12	3	9.93
102	347	9	16.22
98	2904	3	9.33
1567	12	6	19.86
425	122	3	10.51
119	194	7	17.35
1692	14	3	5.65
1198	106	4	14.54
638	14	5	5.09
104	1423	7	33.78
98	1313	8	26.7
194	353	7	52.67
5295	176	4	54.36
551	105	8	24.15
161	102	24	25.93
101	673	10	23.56
665	105	3	4.64
101	808	5	7.05
941	103	3	6.14
417	109	3	6.22
198	106	9	8.76
718	14	6	9.04
134	1198	5	37.73
131	290	27	202.12
1625	12	3	5.53
219	115	4	6.19
576	14	9	16.11
3475	14	3	10.75
284	375	3	22.07
101	2603	3	8.83
424	646	4	41.5
104	5038	3	19.26
102	118	271	930.51
1679	14	5	14.73
16	255	4	15.75
113	288	4	9.22
253	115	8	25.48
286	4066	3	39.63
189	102	59	202.03
524	218	3	21.59
395	540	3	27.52
147	112	30	99.13
2955	102	3	13.29
1093	102	8	33.13
375	121	3	9.25
104	578	7	19.2
164	108	15	29.03
1259	102	3	7.14
339	102	13	31.27
543	101	12	27.69
101	1773	3	5.8
467	110	6	24.04
98	2913	7	43.2
102	366	5	5.18
107	201	32	136.83
584	109	4	13.04
104	2686	5	29.07
103	697	5	12.01
119	148	6	6.53
694	109	3	9.23
509	175	6	46.28
537	133	4	20.51
439	12	8	9.88
115	807	3	12.26
527	214	6	51.8
192	139	3	6.56
7	113	1213	11706.7
98	3856	4	19.77
101	2274	7	32.33
175	103	11	5.36
458	14	6	4.84
101	2349	7	34.93
1377	14	5	12.45
246	399	4	30.41
194	236	3	13.31
111	925	3	12.69
1640	101	3	5.38
101	1063	4	6.33
215	112	5	8.79
109	784	4	15.32
361	4	4	23.17
211	161	6	27.79
2	209	9	23.77
101	2706	3	8.83
1305	105	3	8.59
12	2499	3	8.2
160	208	4	15.25
101	554	8	12.66
117	1902	3	18.71
1354	14	3	4.21
101	418	21	61.83
136	231	4	12.32
121	127	39	136.01
226	12	22	26.4
178	482	4	27.01
372	106	4	5.43
104	1781	3	10.06
153	156	14	67.3
153	237	3	10.12
5555	2897	3	63.62
497	103	5	8.8
105	158	27	42.55
101	1182	6	15.39
105	104	142	44.12
310	117	5	16.04
607	103	4	6.79
400	106	4	5.94
894	14	7	15.28
12	1927	3	6.41
103	192	14	14.61
2713	102	4	19.31
103	265	6	4.5
217	105	9	8.44
112	186	9	19.27
145	241	4	14.8
118	408	4	14.44
2103	105	3	11.32
159	123	13	39.57
101	3808	3	12.42
253	687	4	35.4
102	726	14	62.76
1621	202	3	27.94
98	2150	7	31.26
104	2552	4	19.46
102	682	7	19.56
1594	244	4	43
114	3314	3	22.99
1172	14	4	6.85
117	877	6	35.85
234	104	7	4.79
141	243	5	20.04
104	653	3	4.35
1553	160	3	24.42
506	106	4	7.73
856	104	5	14.52
101	169	134	464.92
126	185	8	23.96
166	111	17	47.28
727	139	3	17.25
4713	12	3	14.74
2	904	3	12.52
136	409	4	19.35
101	301	52	208.34
101	242	37	86.37
126	266	4	12.33
98	1821	7	27.37
997	14	7	17.04
121	584	5	25.11
111	243	4	6.8
476	1315	3	34.77
382	274	3	21.93
2074	105	3	11.32
4226	102	5	37.77
121	358	4	14.06
111	310	5	14
178	132	3	4.3
5217	102	4	30.22
144	121	24	82.43
216	181	4	17.86
412	7	4	8.38
520	112	7	33.38
1086	105	11	59.01
126	4	5	8.93
1156	12	4	7.24
1762	103	3	9.72
149	146	4	7.35
104	5396	3	19.26
101	5123	4	25.31
2906	12	4	16.23
103	1241	4	12.65
108	1420	3	13.52
764	226	3	24.34
258	142	7	34.9
695	107	4	14.19
3658	99	4	19.77
108	320	3	4.27
106	1501	8	46.79
135	111	38	118.4
186	14	37	47.34
1114	14	4	6.48
243	120	6	18.03
466	108	4	11.22
359	314	3	22.77
133	213	3	6.29
2045	105	3	11.32
133	141	41	212.83
133	256	4	12.98
101	1484	10	44.61
310	132	3	9.68
400	206	3	19.21
146	282	4	16.74
102	4228	3	16.03
793	102	23	141.57
174	1052	4	33.56
123	1002	3	15.82
104	2129	7	41.09
1243	12	3	4.19
252	117	3	4.97
128	856	3	15.93
960	14	5	8.47
559	103	4	6.29
336	14	15	23.28
453	798	4	43.68
238	152	3	10.25
309	21	3	10.68
182	127	15	63.48
101	4714	4	25.31
942	12	4	5.59
4267	103	3	16.71
111	393	5	17.37
1059	101	4	6.33
3622	102	6	45.33
388	749	3	29.46
1255	157	3	23.15
101	571	22	84.26
160	101	30	17.03
101	2245	5	18.21
101	4205	3	12.42
148	161	3	5.22
140	155	4	7.56
192	172	4	14.62
242	102	15	25.48
143	134	4	4.31
774	12	17	68.61
3684	12	3	12.59
211	205	4	19.82
388	14	15	29.61
101	1020	12	46.48
106	2152	5	28.35
426	368	4	36.45
117	337	4	11.97
1192	103	3	7.44
1478	14	4	8.66
101	1788	3	5.8
3590	14	3	10.75
394	1051	3	32.04
104	352	19	69.26
2583	12	5	21.59
375	136	4	18.56
729	14	5	6.01
233	106	7	7.15
104	487	15	60.3
101	3520	6	37.96
107	155	19	41.22
158	172	3	7.13
107	108	47	41.93
628	105	8	26.23
113	188	9	20.94
364	101	16	32.46
266	1776	9	121.77
103	936	3	6.14
1549	143	3	22.28
102	338	6	6.47
98	2877	7	43.2
128	244	3	6.99
123	107	44	89.2
785	109	3	9.78
2835	12	4	14.79
117	517	3	10.47
477	14	6	5.01
101	1925	5	15.94
102	3079	5	29.49
205	124	3	4.95
637	12	10	23.5
322	475	3	24.98
531	12	5	4.04
110	131	18	24.91
175	463	9	75.36
181	284	9	63.16
8	140	4	5.47
1002	102	13	67.2
489	105	9	26.88
158	1194	3	22.85
1210	102	4	11.36
540	14	7	8.88
2056	106	3	12.59
599	117	3	11.31
101	2622	5	21.31
105	5680	3	23.91
163	106	11	6.68
208	870	3	24.32
1756	104	3	10.06
916	108	4	16.7
101	777	5	6.76
316	130	4	14.74
1195	112	5	29.56
1494	1086	3	40.95
531	218	3	21.72
98	1227	4	6.92
4282	105	4	26.92
1506	105	6	27.98
101	1915	5	15.94
101	1975	4	11.49
662	105	3	4.64
147	319	3	12.28
1382	1698	3	43.7
128	118	183	1220.4
1643	14	3	5.24
1578	510	4	51.53
119	279	4	10.62
101	3590	4	17.84
3053	523	4	58.72
1384	14	3	4.52
837	12	6	11.06
102	394	10	23.49
826	14	5	7.11
3021	102	5	29.49
927	102	12	56.66
210	7	15	39
117	145	33	126.76
138	666	3	16.65
7	3709	4	31.35
177	161	8	35.3
101	950	5	8.71
98	1585	14	86.41
334	102	32	137.43
12	172	52	85.22
2931	130	7	81.43
3653	14	3	10.75
2540	14	4	13.15
804	12	6	10.67
13	103	12	12.28
880	2628	3	44
124	248	15	79.29
98	5744	3	18.51
98	3773	5	30.86
708	104	5	12.55
1394	12	4	8.55
411	12	12	21.35
2521	12	4	13.59
102	1278	13	77.19
895	14	4	4.71
121	156	16	52.15
1307	12	3	4.49
172	122	32	162.1
768	106	3	6.54
272	14	10	5.1
3165	14	5	23.15
109	104	137	182.58
2245	14	3	7.21
98	3313	6	37.03
857	110	3	11.55
358	164	7	47.3
106	355	10	28.8
130	101	129	212.83
106	490	5	11.28
124	756	4	21.76
139	525	3	15.31
101	2743	4	14.56
125	1120	3	17.36
112	168	6	6.42
102	971	3	5.78
629	193	8	73.54
103	101	269	32.49
169	179	3	8.17
146	156	8	27
104	942	3	6.45
738	106	3	6.36
1361	14	5	11.81
190	120	23	108.16
138	104	51	98.86
110	1932	3	16.69
141	191	3	6.61
12	1821	3	6.41
776	103	6	17.68
616	106	3	5.3
305	144	5	24.2
563	124	3	12.85
105	582	4	7.23
340	175	10	76.73
128	726	3	14.89
1197	105	3	7.94
2208	101	4	12.37
299	179	3	14.53
364	620	3	27.97
103	413	8	17.81
634	351	3	27.44
2453	102	3	11.48
1878	179	5	51.93
181	662	3	20.67
1215	110	3	13.71
501	106	3	4.35
121	407	3	9.71
1177	14	4	6.85
333	144	4	18.53
136	446	3	13.56
296	104	14	34.71
2002	12	3	6.94
203	163	3	9.52
1128	12	4	6.87
116	3821	3	25.4
125	322	7	32.57
2672	108	3	18.25
262	179	16	127.98
5133	102	3	18.21
251	223	7	48.52
98	1691	11	56.91
5245	102	4	30.22
602	112	3	10.05
305	101	13	14.81
1296	101	16	88.87
348	174	3	15.61
1116	110	3	13.39
716	102	8	25.56
101	1489	3	5.01
133	220	3	6.55
105	431	20	89.58
132	948	5	34.42
430	155	3	16.04
320	138	5	24.22
103	460	6	11.84
108	111	37	39.78
678	106	3	5.87
151	859	4	28.83
1142	14	4	6.48
2264	14	4	12.15
108	182	11	20.58
508	313	3	25.21
536	106	4	8.04
1411	139	3	21.66
4036	14	3	12.25
314	109	3	4.23
695	129	3	14.71
105	2922	3	14.5
311	2253	3	34.87
309	14	20	37.12
103	144	25	20.61
1292	14	4	7.25
4	819	6	50.98
595	103	11	39.8
125	1271	3	18.04
12	3183	4	16.23
112	257	6	15.83
1279	12	3	4.19
816	107	3	9.71
288	12	9	4.91
102	856	10	40.75
1218	116	3	15.68
101	1236	6	16.09
1010	179	8	80.43
1617	130	8	73.99
310	105	11	24.5
98	675	29	151.1
122	223	3	5.11
98	599	36	201.39
1965	2623	8	166.57
101	369	7	4.88
114	2166	4	28.3
187	101	69	173.05
351	112	5	15.78
4898	110	3	25.58
281	105	62	359.93
172	138	8	27.65
197	133	23	132.46
101	4749	3	14.57
130	208	3	5.8
156	437	4	24.07
182	156	5	17.95
459	523	3	28.46
3396	109	3	20.57
319	12	14	19.86
104	1351	4	13.58
127	240	3	6.78
101	1053	4	6.33
98	5901	3	18.51
101	4320	3	12.42
114	590	3	10.36
124	7	64	159.79
140	1552	3	22.08
349	105	19	69.83
125	1730	3	20.18
119	193	20	89.42
1165	1164	3	40.04
315	151	5	26.5
12	1464	3	5.15
104	377	10	25.7
757	14	7	12.9
375	12	8	7.55
980	103	3	6.37
101	1643	4	9.42
103	2546	3	12.15
1442	14	3	4.52
775	12	5	6.99
490	356	3	26.08
168	5149	3	35.23
102	3042	3	13.29
189	173	7	32.81
524	12	5	3.89
353	109	4	8.78
104	194	57	218.5
109	1679	4	22.56
3412	14	4	17.61
2479	14	3	7.88
123	129	41	154.02
107	527	3	7.35
2253	108	5	34.14
102	244	27	77.29
391	101	7	5.48
253	7	28	124.7
5399	101	3	14.57
101	3242	3	10.92
338	314	3	21.93
198	177	3	10.36
12	2741	3	8.99
101	2573	4	14.56
105	3536	3	15.71
106	656	5	14.26
357	101	9	8.69
1479	101	4	8.86
111	725	4	17.25
620	14	11	26.24
121	963	3	15.06
263	377	11	109.55
482	14	10	16.95
101	798	4	3.99
2448	14	3	7.88
609	12	8	14.1
193	781	4	32.47
120	302	7	27.91
101	679	5	5.75
120	235	3	4.93
107	319	3	4.11
134	284	29	226.62
102	424	14	45.28
107	251	4	4.74
98	2914	3	9.33
715	105	5	13.13
4	338	7	46.64
1274	108	3	12.78
666	126	4	21.2
809	101	4	4.2
113	474	3	9.08
119	206	66	495.61
101	3420	3	10.92
224	172	4	17.05
582	1809	7	105.5
1041	112	3	13.47
104	579	16	72.68
1662	14	4	9.21
1516	14	3	4.86
127	171	6	12.93
101	928	4	5.14
2	210	9	23.87
4021	102	4	25.26
1367	101	3	4.35
140	151	5	10.63
102	1188	10	49.69
98	3855	5	30.86
13	135	4	10.28
256	125	3	7.11
124	227	9	35.23
114	465	3	9.09
589	101	13	34.15
439	346	4	35.82
128	1412	3	19.26
98	5971	3	18.51
270	1336	3	29.99
207	108	9	18.54
2127	102	11	83.12
137	248	22	151.68
194	354	5	34.24
98	1312	3	3.98
823	12	4	4.59
1140	103	3	7.15
2581	2165	7	140.65
316	106	5	6.43
2392	109	5	35.78
665	158	4	27.73
101	807	14	49.72
538	109	5	17.79
294	154	4	18.64
104	205	18	32.86
794	12	4	4.16
2648	12	3	8.99
189	103	11	7.35
102	5008	3	18.21
283	106	7	10.95
101	1945	8	37.99
123	318	11	58.22
134	435	4	19.38
102	291	38	160.15
102	216	67	296.83
107	400	3	5.71
98	4694	4	24.68
223	845	4	35.45
972	102	8	31.42
107	572	3	7.74
107	504	5	16.66
113	222	5	9.63
2565	105	3	12.68
354	376	4	34.72
109	1293	3	12.87
133	241	3	7.44
2065	101	3	6.78
101	1571	5	14.16
799	112	6	31.82
98	880	6	10.81
98	932	4	4.93
209	179	6	30.6
102	2474	4	18.08
1964	14	3	6.63
993	104	3	6.68
769	107	4	14.95
186	142	3	6.25
135	127	11	22.02
