104	2430	3	13.55
103	2774	4	21.56
106	1416	4	16.62
101	4974	3	14.37
181	335	3	17.53
7	513	22	94.36
824	101	6	10.44
1745	101	6	20.25
114	422	6	20.86
102	2026	6	30.93
102	2086	3	10.39
733	111	4	13.36
355	116	4	9.88
601	1063	3	35.36
1243	12	5	10.34
305	132	3	9.91
12	2658	3	8.44
1263	102	5	17.52
426	14	6	4.47
203	12	24	25.41
778	150	7	60.34
112	634	5	18.22
101	1329	7	21.69
103	1376	3	9.03
1434	4045	5	98.4
184	102	23	43.23
3102	118	3	21.11
1899	1207	6	99.41
3564	121	4	34.92
114	169	7	8.71
102	1831	8	44.05
1163	108	3	10.41
98	2419	9	58.09
108	1978	8	59.03
128	1059	8	63.53
797	3199	5	83.24
615	111	3	7.4
2677	104	6	40.7
12	119	125	43.3
687	101	7	11.67
1672	101	7	25.05
3726	104	3	16.59
5836	7	4	28.47
1756	104	10	68.78
1812	121	4	26.58
124	815	4	21.39
12	214	106	484.1
265	223	11	97.05
129	258	4	13.11
127	1102	9	74.12
102	1007	7	25.95
572	101	6	6.56
3595	121	5	47.78
101	2802	4	14.31
371	3583	3	41.21
107	477	3	4.91
1643	101	5	13.86
123	113	24	15.88
531	153	5	35.16
7	3059	3	12.02
12	3805	3	10.52
106	1779	3	12.34
1482	107	5	24.28
118	131	72	268.06
101	2289	3	7.19
256	16	3	9.77
140	1180	4	30.1
101	4281	4	20.13
108	125	30	25.33
111	3495	3	19.43
142	4392	3	30.88
102	412	18	66.18
107	2214	6	39.3
112	1458	3	12.96
998	101	4	5.49
7	2446	9	64.07
318	123	8	33.73
7	4535	5	35.59
4820	9	3	28.68
98	1612	10	48.12
2783	119	4	30.12
2174	3453	3	53.5
102	4707	5	38.22
923	121	4	20.76
210	116	4	4.88
214	110	6	7.99
121	354	3	7.64
98	6341	3	19.36
111	876	5	21.11
98	136	535	3152.71
1346	104	3	9.42
171	1878	3	28.48
98	6273	3	19.36
117	1785	3	16.27
124	304	3	7.76
107	1704	7	42.21
129	817	4	23.35
7	1921	5	19.7
889	14	4	5.37
106	963	5	19.47
12	800	13	42.04
115	519	5	18.66
1198	131	3	18.28
274	14	23	49.76
1823	107	3	12.53
1320	14	3	4.43
1580	137	3	21.72
108	1548	12	92.85
382	105	5	9.56
496	12	6	4.85
7	1740	3	7.89
7	1784	11	67.27
755	933	12	189.2
631	105	3	6.01
8	754	3	13.78
300	122	4	10.91
416	113	8	31.63
949	111	3	10.02
107	3284	3	16.87
4050	101	3	12.23
3118	101	4	15.75
121	110	52	72.65
129	2242	4	32.75
101	2098	4	11.25
190	626	3	22.81
5	345	3	12.93
120	964	15	125.23
492	7	48	341.97
1612	7	11	63.94
177	2133	5	55.73
111	619	4	12.02
7	4210	3	14.74
103	939	4	11.58
116	495	5	18.31
131	384	11	68.77
109	1372	3	12.1
237	101	20	24.97
1180	104	4	13.59
123	941	3	14.15
171	927	3	23.65
186	173	8	46.7
994	14	5	9.77
7	970	3	4.48
106	1930	3	12.86
1332	131	4	27.88
2	299	3	4.08
390	243	4	31.94
101	4612	4	20.13
7	1074	10	42.76
165	117	6	6.86
114	1821	3	15.43
145	877	4	28.74
127	134	20	55.51
165	176	35	297.97
102	159	42	98.82
379	12	24	65.91
1425	12	12	56.64
108	372	17	77.97
930	1342	11	187.68
1216	117	3	13.82
98	1129	17	93.07
104	279	6	7.94
245	3686	5	71.74
864	142	3	19.09
122	112	60	105.69
101	595	10	20.8
104	2974	3	15.38
235	111	12	34.17
128	1589	8	71.6
7588	104	3	24.81
115	1384	3	14.18
101	2528	3	7.86
106	2095	3	13.44
103	2172	3	12.41
1919	101	3	6.09
1102	104	3	8.17
2	141	14	15.53
98	2661	8	51.63
1151	104	3	8.45
158	305	11	84.91
1458	252	3	31.24
108	1244	12	85.02
258	2194	4	49.28
955	101	9	25.94
847	108	3	8.64
115	123	99	318.81
129	853	7	50.05
107	2060	3	13.64
106	659	7	26.24
111	636	3	7.54
242	122	4	8.91
406	12	13	22.09
934	103	6	22.4
109	201	25	92.24
777	316	3	28.95
125	807	12	96.81
7	3416	3	12.02
315	131	5	20.63
2663	12	3	8.44
1794	12	3	5.45
332	14	7	3.95
1056	103	6	23.55
12	2628	3	7.66
107	3588	5	38.5
12	2568	3	7.66
112	172	16	38.17
106	4304	4	29.85
187	101	71	210.49
98	5007	4	25.82
134	2772	3	25.46
1089	101	10	34.54
2094	111	5	31.11
2022	101	5	16.68
265	702	6	63.33
106	1068	4	14.43
124	321	10	50.23
268	1714	3	32.79
108	221	11	24.36
325	104	5	6.47
102	511	13	46.07
106	1762	4	19.01
3065	104	3	15.38
1004	111	3	10.28
103	2480	4	20.32
2053	101	4	11.25
201	135	6	21.33
161	125	6	12.15
6395	12	3	18.56
196	153	5	21.65
102	2753	3	12.57
1517	12	10	43.25
131	217	5	15.23
102	2805	5	27.77
388	1659	3	35.27
950	2065	3	43.06
108	4943	3	22.46
430	107	7	20.23
101	928	7	16.37
179	131	5	12.06
219	281	9	76.14
103	699	4	9.14
594	316	3	27.09
146	403	3	14.67
101	1004	11	38.11
12	1609	4	8.93
2254	107	3	14.29
898	105	3	8.17
106	1113	9	50.01
101	2861	4	14.31
101	4822	3	14.37
2566	117	3	18.81
993	102	3	6
2351	12	4	11.85
216	129	15	77.49
1166	113	3	12.48
101	341	24	60.83
1319	1348	4	58.79
652	101	19	70.71
16	106	25	25.52
764	130	11	88.18
2886	101	5	20.99
151	207	4	16.14
179	834	5	45.33
120	1428	3	16.05
517	686	4	44.61
111	1353	5	25.79
142	380	4	20.2
114	3694	3	21.05
3413	101	3	9.58
365	104	10	27.52
309	148	4	20.33
102	2292	9	62.34
347	799	3	29.65
4098	186	4	52.69
103	1545	6	28.9
480	101	18	51.05
168	169	3	9.9
102	3463	5	32.86
108	5268	4	35.92
107	1347	6	30.86
7	1438	4	11.17
12	132	90	78.68
678	631	17	260.99
114	266	3	3.93
105	654	4	10.31
8	351	6	25.21
356	14	9	9.32
147	577	9	73.08
102	1786	4	14.92
205	113	26	112.39
129	346	4	15.49
103	4019	3	17.72
124	1011	4	23.06
7	1259	9	39.64
621	14	6	8.31
7	1108	17	100.82
1596	14	4	9.99
172	118	7	11.55
310	113	4	8
4839	3046	3	59.97
103	1213	9	47.23
3702	101	4	17.59
7	4060	4	23.53
4966	101	4	25.05
509	673	3	31.39
103	1288	5	19.82
4021	1328	3	51.46
360	101	22	55.59
98	932	20	107.81
143	7	479	3426.95
209	114	8	17.52
133	3576	4	39.67
7	2788	7	43.86
101	236	19	22.15
130	138	63	350.67
3673	101	6	37.57
103	578	7	20.95
160	179	3	10.31
131	1052	5	34.46
120	1249	3	15.29
104	682	7	24.2
102	4669	3	16.29
853	128	3	15.9
117	160	6	6.55
111	1608	7	45.35
247	108	5	6.32
220	126	6	19.56
291	139	4	17.08
132	107	35	46.94
2882	14	3	9.27
4097	12	3	12.02
115	1898	5	33.51
362	724	7	81.97
348	103	6	9.48
126	381	5	21.96
103	4910	3	19.92
106	1369	5	23.25
562	117	7	33.42
222	12	16	10.86
1343	12	7	21.21
167	145	7	26.4
114	1282	7	44.54
116	2053	3	17.09
1541	104	5	22.59
103	1594	3	9.79
299	126	11	59.85
111	461	4	9.81
136	1649	3	21.93
600	504	6	70.37
109	885	3	9.53
144	1772	3	24.06
301	12	9	5.18
107	1221	3	10.15
12	311	16	23.85
126	1410	5	36.44
115	7116	3	29.83
1625	14	4	9.99
704	14	5	6.58
205	107	17	44.28
98	2393	9	58.09
114	140	28	66.8
111	2803	4	25.91
268	394	5	44.27
126	259	3	7.82
2182	12	6	24.04
106	1196	3	9.96
1483	356	4	47.64
176	107	10	12.08
102	889	13	63.92
119	501	4	14.31
323	102	8	12.32
769	122	3	12.67
624	211	28	380.01
408	101	19	47.73
7	5087	3	16.91
116	769	4	16.63
272	139	3	10.76
188	3951	3	35.13
101	422	7	5.66
1267	106	3	10.29
102	4411	3	16.29
142	513	3	15.58
111	1155	4	17.22
1544	101	5	13.1
160	108	21	47.85
130	139	25	91.81
180	106	13	21.32
104	603	7	22.23
123	400	5	19.34
104	663	5	13.62
348	117	5	14.62
732	112	5	19.7
1111	12	4	5.88
108	997	13	85.52
149	115	12	19.35
369	112	3	4.77
921	521	8	107.88
103	6212	3	24.38
383	117	5	15.85
7	1133	15	84.59
154	163	3	7.9
331	105	6	11.34
275	118	3	5.16
101	3859	3	10.73
782	117	8	46.64
1090	137	3	19.54
108	1761	3	13.12
101	1446	3	4.5
3203	566	4	60.63
831	9	6	37.91
121	780	6	34.48
4273	101	4	20.13
120	359	4	11.96
109	630	7	29.26
203	437	4	30.14
1629	101	6	19.16
109	782	17	117.75
4452	2	3	22.09
3145	104	4	23.62
2902	111	3	17.2
1022	557	3	34.9
145	1843	3	24.22
106	686	11	53.59
148	482	3	16.68
144	1571	7	68.19
1884	123	3	18.62
350	107	5	9.01
934	117	5	26
183	172	3	11.43
730	105	3	6.79
171	1657	4	39.22
125	726	3	14
106	2469	3	14.82
4307	37	5	67.45
7	3547	5	30.24
101	2000	3	6.61
104	229	10	15.46
1960	14	3	6.68
381	107	4	6.48
353	127	5	21.04
623	12	12	29.95
107	2608	4	22.87
1310	14	3	4.43
1833	107	3	12.53
252	14	9	4.39
3440	12	3	10.52
420	145	4	22.06
1009	101	7	16.99
521	232	3	23.54
211	111	12	29.76
2	136	13	9.61
12	1785	6	19.83
540	2804	3	41.54
3140	101	3	9.58
111	3569	3	19.43
108	235	12	31.47
312	111	7	18.12
268	901	7	81.11
2224	101	3	7.19
3156	101	3	9.58
126	818	10	77.6
118	156	15	37.39
12	2100	3	6.41
135	3205	3	26.61
102	2884	4	19.66
865	109	3	9.53
109	1216	7	39.79
207	117	6	11.48
130	900	6	42.07
103	754	4	9.85
1476	12	5	12.08
1056	117	3	12.91
508	761	7	89.05
684	118	3	10.71
162	112	7	5.91
98	6307	3	19.36
98	299	72	386.38
111	1022	7	37.4
599	107	3	6.08
341	873	3	30.26
112	241	28	136.53
102	7470	3	22.93
114	764	4	15.93
8	871	3	14.66
101	3604	4	17.59
515	682	3	31.57
124	326	5	18.52
101	3424	3	10.73
101	1716	3	5.63
101	1656	4	9.19
112	308	6	14.53
1279	101	7	20.76
103	1937	4	17.51
5	121	10	14.24
106	4342	3	19.44
196	1397	4	39.88
98	141	439	2574.96
332	135	4	17
1154	14	4	7.2
101	5511	3	14.37
861	5	3	19.26
106	958	6	25.72
105	178	8	6.67
137	199	5	16.82
105	112	48	8.54
98	3011	6	33.06
930	6381	3	55.95
116	2911	3	19.36
362	394	8	84.56
103	2598	3	13.14
2368	117	3	18.06
12	1873	12	74.26
368	113	20	112.65
108	318	4	5.72
102	545	26	141.87
241	172	3	14.41
711	105	3	6.79
2653	12	8	49.5
575	186	4	31.53
246	111	12	36.1
973	101	17	80.59
102	4904	4	30.57
197	101	41	80.05
280	104	6	7.94
146	177	10	48.14
101	637	5	4.86
104	202	10	12.09
2937	101	3	8.65
707	108	4	12.2
111	2024	3	14.96
102	2912	3	12.57
7	1027	3	4.93
144	315	6	33.36
107	660	15	83.32
106	1977	4	19.76
322	14	8	5.48
2162	14	3	7.8
106	1909	3	12.86
1444	118	3	15.34
107	812	5	18.18
2565	105	4	22.33
127	257	6	23.46
114	1690	5	30.76
450	107	13	56.08
127	206	8	28.97
165	103	21	34.05
178	125	5	10.5
101	3396	6	31.92
124	532	3	11.41
101	5254	3	14.37
135	2130	10	113.91
124	362	9	46.45
7	1663	6	24.05
107	2018	3	13.64
145	1826	4	34.97
98	2695	8	51.63
98	4928	3	14.94
1305	121	3	15.83
126	3417	5	48.6
990	111	4	16.04
108	1672	4	19.4
102	1953	3	9.83
638	101	11	26.17
3797	101	5	25.99
109	2466	7	55.06
112	4276	3	21.47
1581	101	4	8.63
580	111	11	55.08
129	589	5	27.8
3271	114	3	19.82
295	114	3	4.44
2989	12	6	31.48
98	974	22	133.88
1586	103	3	9.79
452	510	5	53.74
120	374	4	12.18
137	2182	4	35.48
108	3637	5	39.52
98	1078	21	135.57
114	2861	3	18.81
1427	14	5	13.43
124	2331	3	20.96
377	14	15	30.6
106	3147	4	25.35
7	4106	5	35.59
5828	102	3	18.48
101	1403	3	4.19
1431	4880	3	54.09
98	1736	13	83.91
142	243	10	57.92
737	14	9	22.77
3018	12	4	15.47
1025	12	5	8.93
103	411	5	8.13
101	266	13	12.28
103	351	7	13.06
101	183	35	50.27
277	149	6	34.7
119	106	208	656.52
607	101	13	34.08
2833	101	4	14.31
149	128	10	26.52
131	2246	3	22.58
102	677	5	10.84
573	1330	3	36.73
1542	111	3	12.92
132	126	16	34.91
107	301	26	124.46
7	6523	3	21.35
741	101	6	9.34
108	825	3	8.44
3574	101	3	10.73
262	330	5	41.35
103	2896	3	13.97
101	2827	6	28.75
111	1319	5	25.14
101	438	13	24.56
118	2552	4	28.53
101	387	9	9.29
7	5058	3	16.91
1867	109	3	14.35
1983	12	3	6.41
12	3043	4	15.47
729	103	3	5.48
121	1048	4	21.85
103	1427	5	21.15
106	2815	4	23.84
102	1644	7	34.41
1825	101	4	9.8
668	121	7	39.71
462	116	3	7.72
111	2704	3	17.2
118	2107	3	17.83
129	261	11	58.09
124	614	5	25.88
12	242	11	5.17
107	1325	3	10.48
1142	566	4	50.18
12	160	39	41.61
5419	101	3	14.37
128	924	4	24.27
98	2420	6	27.51
217	147	4	15.35
108	1979	5	29.88
2249	113	3	17.01
12	118	354	650.85
107	1196	5	22.33
194	129	27	163.49
115	895	10	65.04
1547	14	3	5.4
12	213	29	43.74
120	249	5	12.63
111	364	5	11.55
111	542	5	16
278	106	10	25.75
750	111	3	8.53
806	101	4	4.22
101	1225	8	25.21
729	116	3	10.36
101	7287	3	18.78
407	101	8	7.62
2526	101	3	7.86
120	1520	4	24.53
1904	126	3	20.73
