104	5563	4	9.01
884	101	23	8.96
7920	104	3	6.76
8	6705	3	14.87
145	1582	6	18.8
177	123	57	56.52
114	110	445	39.53
1681	133	5	9.94
109	2265	7	10.2
12	230	104	22.08
7	1471	14	15.07
194	256	7	9.26
12	305	66	7.84
124	679	9	8.32
12	104	2306	117.57
228	759	3	7.38
129	130	88	23.35
7	1607	13	17.08
4617	130	3	9.44
12	156	214	35.46
979	110	14	18.51
6560	104	3	6.76
148	818	5	9.18
715	198	4	9.56
1850	551	4	28.19
914	122	8	7.71
150	165	30	38.77
3865	118	4	8.56
750	12	27	8.69
339	1936	3	16.19
894	194	5	15.97
203	112	49	10.94
6402	8	3	14.87
109	875	12	7.83
1727	2679	4	43.46
108	3383	5	6.97
5899	122	3	8.86
5420	102	4	7.29
606	325	3	8.63
398	260	4	9.08
9	685	8	7.29
134	1022	6	10.12
128	2157	4	8.08
242	1015	3	9.82
3696	102	6	10.93
271	125	17	8.73
2795	140	3	8.38
327	142	11	10.8
135	14	585	13.67
1922	120	6	10.01
101	1142	18	11.09
351	12	61	14.28
445	1232	3	15.31
617	271	3	7.69
12	2897	8	7.24
331	2805	3	18.73
103	1436	11	7.71
218	2144	4	22.2
302	15	3	13.97
442	248	5	12.88
2671	2193	3	31.87
293	1064	3	11.92
2193	327	4	25.88
109	1647	9	11.16
365	260	4	7.95
150	1434	5	16.07
105	5206	4	9.92
102	4329	4	7.29
3747	3755	3	38.04
143	1216	4	6.66
7430	107	3	8.29
137	3383	3	8.63
118	4670	4	10.89
126	2897	4	10
116	615	13	8.97
2156	315	3	16.83
1169	407	3	14.8
795	1277	3	19.24
7	2991	7	12.51
246	726	3	7.76
764	102	23	16.54
2850	107	6	8.74
912	155	4	7.16
236	125	26	19.22
103	14	3367	23.54
124	5344	3	9.54
151	117	67	8.97
272	153	24	64.15
1709	196	3	10.32
361	1963	3	16.61
1997	131	4	7.6
494	105	23	7.7
103	159	118	11.35
5993	115	3	10.91
119	547	15	12.76
202	573	6	16.94
1802	169	3	8.99
1186	110	14	25.64
2727	108	7	14.46
257	488	4	10.49
405	815	3	12.59
113	9	164	10.07
1283	750	3	18.82
145	303	10	8.67
212	285	7	12.41
105	2077	7	7.2
313	368	20	125.93
172	1337	3	7.61
1140	626	3	17.39
126	104	298	12.9
112	3377	5	8.63
7	130	440	136
118	766	10	6.93
6418	133	3	16.15
5484	111	4	12.6
2967	9	4	10.9
1382	780	3	19.83
101	2818	8	7.54
712	461	3	12.33
6344	139	3	17.87
101	475	45	19.75
151	130	40	12.26
292	101	68	7.99
550	186	4	6.89
968	135	6	9.13
1510	7	15	26.82
101	535	38	12.54
6523	104	3	6.76
7134	106	3	8.1
6161	2	3	13.25
250	2373	5	31.76
197	964	3	7.19
141	601	6	6.78
2	2170	5	9.39
103	256	57	19.35
101	433	46	11.99
504	600	6	32.23
1510	242	3	12.18
118	2602	6	12.85
103	308	43	9.73
131	811	7	8.82
111	1166	12	16.07
134	1829	4	7.67
639	114	16	13.32
3333	141	3	9.1
1007	205	4	12.57
2809	7	7	7.53
625	3006	3	24.48
104	1057	16	14.98
1441	359	3	14.89
37	1676	10	61.54
783	252	3	8.72
431	437	4	13.5
247	368	4	8.6
104	7187	3	6.76
102	4292	5	9.11
758	277	3	9.34
384	394	3	7.15
230	1565	3	11.6
106	1189	13	15.03
7	117	712	34.9
164	14	248	10.34
591	129	11	15.21
7699	109	3	8.95
761	1131	3	18.35
378	113	22	12.33
1931	131	5	10.97
7	176	126	33.95
146	2370	3	7.46
102	1092	16	13.27
123	3011	4	8.68
545	300	5	17.8
4	336	13	76.38
113	222	41	16.92
145	199	16	9.44
5152	105	4	9.92
3451	8	3	7.08
108	807	16	13.97
176	165	36	86.58
545	107	20	9.9
4002	134	3	10.48
212	6272	3	25.3
625	145	9	19.18
145	150	36	29.49
2530	185	3	12.81
841	12	23	8.29
1333	5	4	9.48
113	112	552	232.64
7496	107	3	8.29
114	7686	3	10.47
188	522	16	83.39
138	508	21	65.07
12	146	353	94.56
615	140	7	10.44
827	132	6	6.83
129	117	226	127.03
7734	109	3	8.95
173	650	4	7.46
12	320	63	6.67
112	4559	5	16.11
7	1378	16	28.61
194	293	16	53.72
428	102	33	7.25
3021	117	7	26.73
416	898	4	19.72
8	545	13	17.63
2531	102	8	9.33
7277	115	3	10.91
1861	113	6	7.56
120	5158	3	8.29
5741	134	3	12.59
111	2690	6	10.84
5362	102	4	7.29
149	1187	4	9.17
149	1239	6	18.83
104	3628	5	6.64
114	250	31	8.32
187	609	4	8.79
103	1485	12	10.87
110	121	282	19.61
1083	547	4	23.66
617	2	11	9.17
2191	101	10	9.43
157	104	117	11.03
2359	143	3	7.05
101	1193	17	7.15
983	573	10	81.18
178	2271	3	11.52
327	101	59	8.13
13	927	4	7.27
3990	9	5	24.94
5349	152	3	15.94
243	200	8	11.23
184	191	9	7.56
653	198	4	8.69
198	1370	4	14.62
104	1617	12	17.13
114	3015	4	7.09
111	454	18	7.14
45	7575	3	19.57
102	3659	6	10.93
684	614	3	13.6
1753	623	3	20.04
4051	111	5	15.76
914	136	6	8.92
2322	952	8	89.53
131	1883	5	10.97
102	3447	5	9.11
518	775	3	13.35
452	106	28	18.33
1229	123	7	8.52
806	126	11	21.52
662	7	25	13.34
1278	488	3	16.77
894	177	6	21.15
452	157	6	8.4
110	366	41	53.62
759	249	3	8.36
4379	682	3	28.04
519	220	4	8.29
7	4120	5	8.93
261	143	16	20.42
1176	111	10	8.43
5379	7	4	7.14
7827	9	3	14.96
12	2689	8	7.24
4325	114	4	9.34
2145	104	9	11.42
279	799	3	10.2
3493	108	4	6.94
14	200	166	8.09
111	321	35	20.32
8	4949	4	19.83
248	254	11	31.41
120	538	13	9.56
4731	111	4	8.06
4284	106	5	13.5
816	7	27	40.74
134	6932	3	16.97
143	116	95	9.71
134	750	8	12.68
677	102	25	13.99
106	122	375	34.75
125	5155	3	10.54
5172	132	3	11.91
5517	117	4	15.27
1041	103	15	10.26
188	194	9	10.29
191	1151	3	8.2
817	233	4	12.8
175	2099	3	10.56
107	7597	3	8.29
194	412	5	8.16
200	1044	3	7.98
1062	109	12	10.6
6549	120	3	12.53
2864	197	4	21.83
386	2420	3	19.07
120	2730	4	6.67
5085	113	3	6.91
456	107	28	19.57
172	103	107	16.69
152	5349	3	15.94
8	120	140	14.12
658	12	30	6.84
782	118	10	7.46
7311	107	3	8.29
2481	246	3	15.71
1248	1074	3	21.59
288	409	4	9.56
104	5215	4	9.01
176	1315	3	7.71
956	447	3	13.63
139	356	12	14.06
205	342	14	47.58
108	7785	3	8.54
1088	719	3	17.95
384	311	4	9.64
780	1008	3	17.89
4159	4991	3	43.44
256	999	3	10.19
110	4004	5	16.17
106	1385	15	29.44
107	315	33	9.06
5262	113	3	6.91
788	107	20	26.46
1211	142	4	6.76
5	3446	3	12.24
908	150	8	25.05
2961	5	4	17.79
2005	103	8	6.63
2942	103	7	9.67
3428	113	4	7.8
119	309	20	6.88
149	215	26	53.37
251	367	4	7.39
102	631	26	20.52
895	146	7	15.9
143	3686	3	10.58
1648	183	3	10.16
133	945	6	8.3
102	835	27	49.28
425	107	34	30.55
1620	12	14	12.67
205	1180	3	8.53
4193	147	3	12.9
746	1590	3	20.01
297	902	3	10.8
1236	16	5	8.4
4794	109	4	11.94
102	783	21	12.35
2784	106	6	8.41
833	1989	3	22.98
575	937	4	23.26
686	106	21	19.34
101	111	1440	57.27
135	1153	5	7.6
380	507	3	8.63
2	2486	6	15.75
488	124	14	14.8
604	815	5	30.68
103	393	32	7.53
1510	415	8	62.89
107	2951	7	13.9
1358	433	3	15.69
614	289	3	8.05
243	1267	3	10.99
346	247	4	7.37
2911	101	8	7.54
117	175	47	7.84
853	143	6	10.6
5184	126	4	20.45
997	111	11	8.39
541	106	26	21.57
1770	7	12	15.45
3860	126	3	7.5
108	4368	4	6.94
198	488	4	6.96
9	1653	6	13.19
102	4601	5	9.11
665	301	3	8.83
319	235	5	8.92
603	398	3	10.3
247	218	5	7.1
5325	236	3	21.99
198	354	8	18.36
588	2726	3	22.97
5730	124	3	9.54
1166	849	3	19.57
4824	7	4	7.14
356	1815	4	24.23
1790	173	3	9.65
869	7	18	8.5
4106	7	5	8.93
127	157	37	9.08
193	1487	3	9.43
192	214	10	15.95
235	296	7	15.21
3558	130	4	13.83
1919	2	5	7.42
472	136	8	7.91
1859	110	8	12.38
107	762	16	11.87
6286	104	3	6.76
144	108	128	10.23
5747	144	4	25.49
211	124	38	29.84
7	869	18	8.5
296	668	3	8.57
141	2851	5	20.18
390	274	5	13.4
121	5868	3	8.82
670	245	3	7.63
256	352	4	7.48
375	445	3	8.03
212	2164	3	13.29
819	228	3	7.78
473	2218	3	20.47
128	5878	4	20.59
5636	1475	3	34.73
109	1405	12	17.78
102	4995	4	7.29
3878	142	3	10.33
152	115	77	10.25
172	5328	3	18.38
2241	107	7	10.97
104	102	1610	175
6309	16	3	17.19
119	2443	5	8.88
186	147	15	7.04
111	1986	9	18.87
395	789	3	11.66
329	8	14	7.02
1023	183	3	7.46
117	6947	3	11.45
192	3032	3	15.94
819	117	10	8.04
409	150	7	8.71
4465	107	4	6.63
735	187	7	25.65
1960	105	9	10.89
578	5	6	9.24
774	445	3	12.49
876	990	3	18.35
194	5588	3	19.93
530	284	3	7.3
107	4674	4	6.63
121	1463	7	10.77
1155	113	8	6.72
122	12	815	44.78
660	120	10	6.93
170	113	57	12.95
4691	102	5	9.11
1689	131	5	10.1
1617	5	5	16.31
5805	102	4	7.29
340	579	3	8.78
2497	155	3	9.79
104	7629	3	6.76
553	474	3	10.84
109	185	58	8.32
137	2709	4	13.03
117	2069	6	9.35
8	2522	4	8.34
119	5229	3	7.84
270	331	4	7.22
168	1065	4	10.11
242	300	6	12.23
447	367	3	7.65
376	349	5	15.26
4447	105	5	12.41
564	122	11	7.59
112	560	19	15.28
509	109	19	8.11
1409	117	7	6.9
459	471	3	10.07
1122	113	8	6.72
7	5454	4	7.14
12	2296	10	9.05
805	112	14	12.56
743	445	3	12.29
7	5666	4	7.14
605	327	4	13.96
184	1090	5	17.46
110	977	11	9.06
7	5606	4	7.14
887	414	4	19.39
109	5059	4	11.94
165	1487	3	7.33
104	3883	5	6.64
372	235	4	6.73
579	368	3	9.77
114	7176	3	10.47
187	4	12	48.07
521	1437	3	17.86
109	3005	6	12.67
168	2287	3	10.7
1729	101	13	12.26
3117	133	3	7.15
105	587	19	6.77
128	189	26	12.14
137	551	7	7.35
344	9	15	11.01
105	6649	3	7.44
124	439	13	8.64
626	1437	3	18.83
463	121	13	8.3
306	1807	9	71.04
595	158	5	8.15
115	152	77	10.25
140	126	67	25.4
106	6941	3	8.1
122	5731	3	8.86
178	124	40	17.79
118	1183	8	7.95
1164	124	8	12.5
368	1146	7	48.05
289	148	9	8.21
109	2825	6	9.93
105	267	40	7.13
1042	247	10	63.45
45	3167	3	10.32
336	4	13	76.38
6908	114	3	10.47
2214	106	8	12.8
2684	13	4	17.13
4239	1166	3	31.37
111	2357	6	7.3
203	4477	3	18.28
2991	7	7	12.51
874	108	14	10.61
199	953	3	7.25
4466	128	3	9.03
544	1343	6	44.57
116	3917	4	7.87
106	984	14	12.44
122	3982	3	6.87
126	2107	4	7.16
927	502	4	21.43
2598	101	9	8.48
7107	110	3	9.7
1690	154	3	6.89
3331	186	3	14.64
1654	211	3	11.07
1337	152	4	9.5
106	6994	3	8.1
173	204	14	20.06
367	101	54	10.46
132	1822	4	6.88
403	182	6	11.32
4904	119	3	7.84
228	108	67	43.42
110	2401	6	11.3
367	164	6	7.03
1337	108	11	12.57
1697	134	5	11.13
1462	192	3	10.32
2818	146	3	8.92
153	3068	3	11.34
223	756	3	6.92
199	2311	3	12.66
1406	5	5	14.16
944	39	4	7.04
203	703	4	9.81
887	102	17	6.7
570	146	6	10.96
1381	499	3	17.03
118	3730	4	8.56
889	3145	3	26.53
321	113	23	7.87
112	105	652	16.27
188	2305	3	13.33
125	868	7	7.74
169	17	5	7.4
1732	1074	4	34.56
126	3202	3	7.5
459	284	4	11.27
110	618	15	7.73
186	399	6	10.96
198	606	4	8.11
102	4858	4	7.29
198	658	5	12.97
145	2610	3	8.15
186	501	4	6.73
2223	102	8	6.63
131	107	248	31.06
713	117	11	7.56
104	548	36	48.56
112	7590	3	9.67
964	2164	3	24.4
530	369	3	8.75
454	430	4	14.69
197	401	5	8.69
420	455	11	62.24
7571	118	3	11.69
13	1110	4	8.93
3358	118	5	11.72
219	12	115	22.06
290	113	25	9.25
1627	112	12	28.11
156	2	59	27.84
1174	484	3	15.35
120	5341	3	8.29
349	188	5	7.81
7414	110	3	9.7
8	1816	6	13.04
182	149	18	17.71
2265	2	5	9.39
491	110	24	21.81
7065	104	3	6.76
6492	2	3	13.25
145	825	5	7.83
7638	106	3	8.1
3104	126	4	11.37
119	971	8	6.75
109	4023	4	7.44
102	377	38	8.81
108	296	56	62.36
227	1672	3	11.6
8	7827	3	14.87
105	1402	12	12.6
306	840	4	17.12
221	195	31	115.7
228	1504	3	10.89
451	111	21	10.43
396	101	55	21.91
101	2332	9	8.48
7433	104	3	6.76
116	3076	5	10.85
118	7	659	18.66
121	4161	4	12.68
1693	9	5	8.24
994	377	3	12.79
2723	1437	4	41.52
7	614	24	7.62
608	235	5	15.79
116	2941	7	20.28
154	1684	3	6.89
1641	445	3	17.29
161	1282	6	21.95
134	288	15	12.99
260	365	4	7.95
332	351	5	13.4
326	266	5	11.51
102	5805	4	7.29
117	1886	6	8.19
9	503	10	7.62
4805	107	4	11.05
1046	196	3	7.61
183	105	82	25.48
3386	129	3	6.66
134	118	120	16.69
259	246	5	7.41
315	260	5	10.29
106	2605	7	10.57
777	315	4	16.04
169	127	34	11.46
132	3369	3	7.26
13	8	52	24.37
125	742	8	8.29
341	738	3	11.01
2951	105	6	7.26
1168	548	3	16.14
105	6652	3	7.44
868	144	5	8.18
127	1497	7	16.01
187	553	6	16.38
1402	136	7	18.09
128	204	28	16.74
111	4483	4	8.06
153	584	9	21.41
264	169	8	9.07
105	566	20	7.85
7705	108	3	8.54
2858	167	3	12.05
502	927	4	21.43
8	752	8	8.74
813	1843	3	21.61
1151	7	14	6.9
111	4551	4	8.06
1115	133	6	9.29
149	2026	3	8.44
622	454	3	12.04
274	398	4	9.53
117	5225	3	7.27
115	2	227	16.66
4253	110	4	8.38
7843	108	3	8.54
2632	116	5	7.54
1303	171	3	7.57
122	5852	3	8.86
110	2192	6	7.72
1415	2156	3	26.63
127	276	18	12.47
162	3932	4	21.97
102	323	47	11.21
167	711	4	7.1
1369	136	5	9.94
2518	101	8	7.54
102	204	86	11.57
415	101	49	13.79
113	7008	3	11.06
167	831	4	8.6
108	6633	3	8.54
133	566	8	7.55
192	7	105	56.69
1754	135	4	7.66
717	110	24	47.77
1261	126	6	9.7
7448	104	3	6.76
222	741	6	21.86
322	272	4	7.47
506	454	3	10.56
1354	663	3	18.44
378	1000	3	12.98
103	4231	5	10.61
982	914	3	18.6
3414	167	5	29.08
4785	7	4	7.14
2	149	61	20.21
1859	111	8	11.79
175	138	22	9.64
403	1227	3	15.76
3949	114	4	9.34
110	3415	5	8.68
3015	114	4	7.09
273	180	7	8.33
145	4341	3	12.54
2909	107	6	8.74
2556	109	8	18.11
1748	103	11	13.88
186	129	29	14.92
109	1590	9	9.73
136	145	47	19.31
4277	134	3	10.48
2185	12	10	9.05
1848	5	5	17.16
104	118	537	20.05
353	255	4	7.29
104	6432	3	6.76
603	1040	3	16.13
180	618	4	6.99
679	239	3	7.61
151	907	4	7.27
122	8	128	13.52
170	107	78	9.57
5390	120	3	8.29
358	474	3	8.19
110	1770	8	10.77
103	1025	15	10.26
116	399	20	11
101	606	32	7.17
594	464	3	11.2
400	215	6	13.82
125	2016	4	6.63
170	300	7	8.16
101	658	34	20.55
575	349	3	8.71
588	109	16	6.68
347	117	24	14.97
865	8	9	14.09
8	3414	4	10.8
196	12	129	11.94
4820	8	3	10.55
108	3034	5	6.97
1730	5	3	6.99
495	362	13	76.31
102	4861	4	7.29
183	1322	3	8.62
104	365	35	10.55
1074	1248	3	21.59
702	109	27	52.51
3646	165	3	13.95
468	206	4	6.79
1272	107	15	27.01
3446	5	3	12.24
394	150	12	25.33
945	3769	3	28.55
268	2379	3	15.88
308	548	3	7.68
1532	131	8	22.3
2948	12	8	7.24
107	2164	7	8.87
103	634	24	15.32
2838	430	3	20.74
149	1059	7	22.11
114	2114	6	7.7
1289	352	3	13.88
102	398	49	48.71
1009	4	5	30.44
440	104	28	8.04
547	101	35	7.35
120	5390	3	8.29
2032	106	8	10.52
2440	136	4	11.03
1615	111	12	27.28
767	123	8	6.75
456	1757	3	17.78
1790	495	4	27.09
152	2639	3	10.12
3838	116	4	7.87
547	164	6	11.49
103	4666	5	10.61
118	214	33	7.37
312	296	5	11.14
1705	1070	4	33.42
126	782	7	7.29
256	2	58	129.11
1454	167	3	7.57
107	896	16	16.78
1621	136	4	7.83
780	121	11	14.57
118	119	228	8.92
4037	108	4	6.94
2	569	11	7.91
362	481	3	8.14
1945	114	7	10.05
552	136	10	14.35
336	553	7	32.38
111	2378	6	7.3
7583	108	3	8.54
5496	7	4	7.14
538	827	4	21.5
288	734	3	8.96
1927	236	3	13.18
1166	2079	3	25.9
1597	202	3	10.74
2807	101	8	7.54
148	119	63	7.19
126	1904	5	10.39
4118	133	3	9.7
1561	116	7	7.96
945	133	6	8.3
631	6572	3	34.56
118	7571	3	11.69
12	698	29	9.96
1015	605	5	32.67
148	289	9	8.21
134	425	9	7.06
9	316	15	9.36
1576	430	3	16.39
7553	113	3	11.06
2041	102	9	8.03
189	183	15	26.86
406	489	4	14.8
972	151	4	7.57
398	801	5	26.3
589	194	16	79.26
1697	5	4	11.07
5	246	14	17.51
170	1248	3	7.19
699	329	3	11.65
5	322	8	7.82
112	115	373	10.62
4341	112	4	8.33
5	203	17	17.39
106	418	47	75.01
487	260	4	10.31
106	342	29	6.66
3383	356	3	20.57
3637	8	6	29.76
2064	109	7	10.2
106	6605	3	8.1
732	1110	3	17.95
847	926	4	26.71
3000	109	5	7.56
1116	120	7	6.78
12	131	499	8.05
417	168	6	9.25
107	1205	12	12.22
2821	113	5	8.89
227	372	8	21.98
257	1345	5	25.74
8	344	15	10.73
104	3599	5	6.64
113	1371	8	9.1
153	701	7	15.81
217	293	5	7.27
109	4211	4	7.44
113	7594	3	11.06
1191	109	12	14.39
848	140	5	7.02
829	1865	10	111.74
102	1849	9	8.03
4951	107	4	11.05
502	12	38	6.69
104	3427	5	6.64
2247	154	3	8.97
271	110	42	29.17
1110	45	4	7.33
1559	820	4	30.28
5906	104	3	6.76
285	778	3	9.53
933	205	4	12.93
2247	110	6	7.72
112	736	14	10.02
877	274	5	22.07
106	2784	6	8.41
103	1458	11	7.71
110	6420	3	9.7
683	398	4	17.42
110	240	35	7.33
112	616	15	8.2
1767	2	5	6.63
213	493	4	7.66
2198	130	4	8.59
208	1229	3	9.01
168	111	71	12.59
120	101	877	42.17
220	1206	3	9.46
1651	119	6	7.29
223	130	22	12.18
9	827	9	13.64
834	179	5	14.33
1380	114	8	7.87
111	580	17	9.71
102	5550	4	7.29
1520	124	6	9.37
778	236	4	12.65
4696	1327	3	31.73
1685	341	3	15.76
165	3646	3	13.95
326	1030	5	26.2
137	2577	4	11.86
320	452	3	6.77
116	709	12	8.99
148	3171	3	11.03
157	1379	5	15.92
2443	119	5	8.88
1024	101	20	9.37
4165	121	4	17.45
2073	101	11	10.37
1044	200	3	7.98
7	3049	7	12.51
2886	108	6	9.19
101	488	40	13.86
123	265	22	10.13
128	3632	3	7.6
102	4215	5	9.11
117	408	21	16.19
168	1381	3	7.76
469	347	4	12.34
1976	154	3	7.81
309	143	14	18.11
365	7	47	22.13
2697	198	3	14.12
9	1931	5	9.84
5567	104	4	9.01
2617	107	7	10.97
970	117	9	7.42
146	4357	4	20.54
7	103	1549	30.99
194	1563	3	9.79
722	129	7	6.67
472	974	5	30.67
2788	113	6	13.82
348	548	3	8.37
276	690	3	8.49
106	1263	10	7.08
129	1373	6	10.85
