102	1
1990	2
7173	3
4812	4
1881	5
625	6
7111	7
193	8
6270	9
8937	10
3054	11
2843	12
7018	13
7842	14
7254	15
8576	16
9045	17
5679	18
1272	19
2286	20
2335	21
84	22
1148	23
715	24
9447	25
2794	26
2479	27
8234	28
6627	29
5019	30
4977	31
674	32
9502	33
2262	34
5618	35
6719	36
7652	37
2004	38
8220	39
3972	40
7252	41
6576	42
2959	43
3498	44
7742	45
8302	46
846	47
1081	48
7226	49
2978	50
7308	51
9407	52
842	53
4158	54
8091	55
3178	56
3775	57
3299	58
9235	59
1486	60
8766	61
5863	62
9847	63
508	64
9378	65
6807	66
9326	67
4086	68
279	69
1521	70
3253	71
4626	72
7370	73
219	74
7244	75
4519	76
8394	77
9291	78
1064	79
454	80
2780	81
5121	82
5631	83
4171	84
7570	85
1993	86
8579	87
9069	88
8494	89
27	90
9687	91
1269	92
3442	93
4506	94
1653	95
635	96
6346	97
8543	98
6902	99
3984	100
1663	101
8359	102
8574	103
4757	104
2087	105
5850	106
8326	107
5708	108
7348	109
9041	110
2629	111
1516	112
211	113
9625	114
956	115
5842	116
6647	117
9108	118
3673	119
7803	120
226	121
4720	122
3003	123
9551	124
6449	125
5336	126
7716	127
6653	128
4568	129
4722	130
1792	131
3977	132
3482	133
2913	134
6269	135
333	136
8118	137
6427	138
3148	139
4153	140
7880	141
6400	142
7356	143
7242	144
8988	145
8385	146
1190	147
7239	148
8845	149
1468	150
3034	151
3374	152
7628	153
55	154
4465	155
2327	156
1503	157
8958	158
8303	159
5526	160
3241	161
9374	162
1474	163
1129	164
9415	165
7964	166
9804	167
5	168
6858	169
1580	170
3958	171
2224	172
8244	173
5807	174
8427	175
5388	176
9771	177
8213	178
9573	179
263	180
3039	181
6555	182
8460	183
4001	184
196	185
3662	186
7645	187
596	188
1893	189
1128	190
3871	191
7900	192
8086	193
6548	194
1728	195
6958	196
5368	197
7401	198
8407	199
4138	200
8891	201
9310	202
5742	203
7679	204
9071	205
1287	206
9292	207
8366	208
8261	209
2807	210
3049	211
7223	212
3761	213
2576	214
9595	215
947	216
6250	217
8747	218
5300	219
914	220
7939	221
91	222
9212	223
478	224
7312	225
2960	226
2694	227
7372	228
9560	229
7621	230
4091	231
2680	232
336	233
2712	234
4654	235
3134	236
1624	237
3784	238
3986	239
9072	240
9864	241
4071	242
2588	243
2610	244
1415	245
6415	246
7358	247
4349	248
1416	249
4736	250
5212	251
2501	252
2922	253
6388	254
2921	255
1091	256
4016	257
1271	258
1669	259
8513	260
4239	261
5911	262
1515	263
9568	264
7948	265
7669	266
9752	267
4849	268
4737	269
6502	270
7811	271
7465	272
4957	273
3310	274
7475	275
6077	276
4342	277
9616	278
120	279
1228	280
9680	281
3484	282
348	283
8022	284
595	285
9282	286
5806	287
5343	288
8793	289
4909	290
3811	291
7263	292
4713	293
876	294
9716	295
9833	296
3580	297
6586	298
8926	299
8467	300
2630	301
8025	302
1379	303
5479	304
7395	305
1217	306
8642	307
4608	308
778	309
3851	310
369	311
6676	312
7990	313
8484	314
476	315
2219	316
9057	317
4904	318
1143	319
3652	320
7796	321
5860	322
3142	323
3844	324
6049	325
93	326
3200	327
5588	328
9744	329
1354	330
16	331
8949	332
68	333
8640	334
7592	335
9197	336
2086	337
3041	338
7992	339
7895	340
9503	341
1307	342
4151	343
4627	344
6670	345
6072	346
1443	347
2220	348
5685	349
2291	350
5566	351
4637	352
8963	353
6888	354
5377	355
7723	356
2249	357
7251	358
3742	359
6569	360
6824	361
2500	362
57	363
4006	364
2787	365
4841	366
2644	367
9034	368
189	369
7450	370
837	371
8107	372
302	373
5140	374
4211	375
6841	376
5211	377
6862	378
8622	379
1931	380
4822	381
6820	382
7061	383
9590	384
375	385
7024	386
8636	387
5024	388
6911	389
7503	390
5118	391
3195	392
547	393
9588	394
2554	395
910	396
3649	397
3446	398
1929	399
9608	400
3590	401
2164	402
1318	403
543	404
1561	405
4460	406
8835	407
6149	408
3806	409
5675	410
3349	411
760	412
7970	413
4175	414
3115	415
5584	416
6721	417
239	418
4559	419
3725	420
5572	421
9138	422
8478	423
3359	424
2806	425
6622	426
5190	427
4638	428
2890	429
3759	430
9037	431
2512	432
5412	433
9628	434
4252	435
7317	436
2040	437
346	438
8064	439
3681	440
3352	441
9225	442
3062	443
3343	444
517	445
9809	446
580	447
8507	448
745	449
5165	450
1376	451
5439	452
8610	453
4908	454
4630	455
5095	456
6822	457
1690	458
4049	459
9372	460
3727	461
3762	462
6894	463
7369	464
7658	465
3201	466
5144	467
5083	468
2450	469
8177	470
6204	471
3702	472
3537	473
5636	474
2943	475
7297	476
3957	477
2418	478
1759	479
326	480
2937	481
3683	482
1692	483
8918	484
838	485
6519	486
7608	487
2278	488
7416	489
3012	490
1085	491
8704	492
3467	493
703	494
1769	495
2868	496
4132	497
5401	498
4856	499
9188	500
6424	501
5065	502
1253	503
4657	504
5027	505
7035	506
6026	507
1922	508
4007	509
6398	510
7267	511
5141	512
2482	513
5005	514
3830	515
6896	516
4209	517
9482	518
5869	519
9575	520
9215	521
2727	522
8059	523
2163	524
4926	525
9522	526
5612	527
5580	528
4473	529
9428	530
3754	531
2839	532
7095	533
6422	534
3234	535
6136	536
5517	537
1477	538
7993	539
5214	540
2188	541
5704	542
3692	543
2643	544
938	545
9649	546
8010	547
2805	548
7771	549
5923	550
4742	551
2227	552
1850	553
7059	554
7718	555
6510	556
4712	557
2390	558
1481	559
472	560
2131	561
3289	562
5795	563
1490	564
3339	565
5496	566
5100	567
7493	568
5677	569
6467	570
6085	571
4765	572
9779	573
1852	574
5852	575
4426	576
2948	577
6909	578
4189	579
577	580
2192	581
7179	582
7210	583
516	584
661	585
514	586
8590	587
3516	588
1805	589
3721	590
2223	591
3744	592
3489	593
4458	594
247	595
7749	596
701	597
420	598
6022	599
515	600
3126	601
8960	602
3311	603
8679	604
9678	605
8446	606
3586	607
854	608
7808	609
3629	610
5278	611
7783	612
327	613
3047	614
1289	615
6292	616
3016	617
8424	618
146	619
1452	620
8538	621
8792	622
3417	623
3868	624
2758	625
4414	626
1114	627
111	628
9640	629
8545	630
7821	631
7380	632
2484	633
9737	634
5013	635
1323	636
7945	637
2506	638
7386	639
7062	640
8655	641
8605	642
6691	643
8861	644
9821	645
8082	646
3901	647
3798	648
6516	649
7878	650
8410	651
3733	652
1673	653
6638	654
2066	655
5132	656
3967	657
3808	658
6080	659
8947	660
42	661
6095	662
4348	663
9851	664
150	665
2312	666
4852	667
7457	668
3743	669
7662	670
8619	671
4275	672
9432	673
3098	674
8909	675
3080	676
8839	677
5117	678
9735	679
8312	680
4245	681
3856	682
58	683
6977	684
3823	685
6607	686
4145	687
9766	688
5748	689
6934	690
5740	691
9238	692
6310	693
4031	694
1562	695
8493	696
3615	697
5171	698
3355	699
2739	700
5120	701
5316	702
1078	703
7834	704
581	705
4325	706
3325	707
8447	708
818	709
7761	710
6710	711
4083	712
5661	713
5201	714
4066	715
4057	716
2579	717
181	718
5335	719
6272	720
1115	721
893	722
7068	723
1761	724
3822	725
1080	726
4746	727
6602	728
1685	729
1888	730
6878	731
4333	732
1820	733
6367	734
958	735
8514	736
3470	737
2287	738
988	739
5045	740
5400	741
5037	742
5864	743
6507	744
1413	745
8129	746
9700	747
8358	748
3897	749
2925	750
5781	751
5720	752
3416	753
2049	754
8952	755
4003	756
8858	757
9831	758
1029	759
1075	760
418	761
3943	762
6754	763
8400	764
2265	765
5218	766
1045	767
8676	768
727	769
424	770
6815	771
5655	772
3511	773
2421	774
5770	775
5447	776
2810	777
948	778
7912	779
5090	780
1035	781
8150	782
7595	783
2563	784
4523	785
290	786
870	787
3122	788
6113	789
1030	790
5043	791
5689	792
8339	793
4537	794
5033	795
3283	796
324	797
5777	798
9111	799
915	800
368	801
2904	802
1158	803
1181	804
2411	805
5968	806
4693	807
4596	808
3554	809
8509	810
7412	811
1319	812
5363	813
3785	814
9710	815
1480	816
2110	817
26	818
9038	819
880	820
3838	821
6817	822
4581	823
8872	824
2231	825
7893	826
5821	827
6680	828
9399	829
3181	830
8275	831
6826	832
9187	833
6116	834
4199	835
1943	836
389	837
3814	838
8453	839
7932	840
4094	841
7276	842
2352	843
4711	844
3137	845
240	846
4415	847
6573	848
1495	849
7105	850
5811	851
9659	852
1263	853
4321	854
2677	855
8123	856
8471	857
5402	858
2028	859
589	860
4421	861
221	862
5879	863
5979	864
5491	865
675	866
1417	867
6329	868
8751	869
6681	870
6749	871
6347	872
3154	873
1142	874
8065	875
9652	876
6260	877
4786	878
5008	879
8458	880
8621	881
8982	882
8313	883
3102	884
2011	885
4004	886
6656	887
4931	888
583	889
2038	890
3619	891
2652	892
3194	893
6701	894
1911	895
2252	896
739	897
7549	898
8046	899
4152	900
6694	901
3434	902
9324	903
1168	904
6181	905
2129	906
7014	907
7083	908
1321	909
7285	910
7544	911
2833	912
884	913
9714	914
6784	915
6876	916
1493	917
2919	918
3409	919
878	920
69	921
7986	922
3050	923
1576	924
3282	925
2308	926
4498	927
5379	928
4662	929
9091	930
9565	931
5759	932
606	933
4569	934
1273	935
8796	936
4241	937
5813	938
6179	939
169	940
1127	941
4821	942
5420	943
1804	944
4876	945
4813	946
3993	947
5060	948
9704	949
7116	950
3401	951
46	952
4127	953
3247	954
7394	955
9035	956
2022	957
2117	958
2292	959
9209	960
9081	961
9723	962
1073	963
1781	964
5591	965
4286	966
3474	967
451	968
2880	969
9146	970
305	971
1916	972
3738	973
9099	974
9654	975
610	976
1784	977
4941	978
106	979
1914	980
6552	981
1567	982
5878	983
6012	984
9394	985
3779	986
1732	987
4135	988
6056	989
4370	990
9216	991
8798	992
1170	993
9370	994
4730	995
9597	996
164	997
78	998
6048	999
8149	1000
2	1001
466	1002
8843	1003
4298	1004
624	1005
2515	1006
1311	1007
495	1008
6921	1009
4266	1010
8948	1011
7159	1012
5698	1013
3381	1014
6178	1015
1498	1016
1268	1017
276	1018
6971	1019
8028	1020
9375	1021
7673	1022
5101	1023
6736	1024
6152	1025
7361	1026
9686	1027
2146	1028
31	1029
3704	1030
5315	1031
7118	1032
8925	1033
3292	1034
1302	1035
2716	1036
4994	1037
6052	1038
1482	1039
9762	1040
2822	1041
6173	1042
7198	1043
5826	1044
4922	1045
2875	1046
984	1047
8325	1048
9878	1049
90	1050
7154	1051
7341	1052
2863	1053
5176	1054
1286	1055
4295	1056
7152	1057
5657	1058
2073	1059
84	1060
2785	1061
4233	1062
243	1063
4076	1064
5999	1065
4929	1066
1109	1067
6765	1068
2363	1069
4389	1070
9463	1071
6707	1072
3170	1073
4748	1074
2193	1075
7455	1076
4954	1077
7767	1078
8306	1079
4863	1080
8172	1081
5653	1082
4576	1083
9345	1084
4509	1085
1563	1086
9548	1087
802	1088
5604	1089
4944	1090
7422	1091
4182	1092
786	1093
6007	1094
2673	1095
5350	1096
102	1097
6782	1098
923	1099
7299	1100
1251	1101
8729	1102
7353	1103
7826	1104
439	1105
7641	1106
172	1107
1930	1108
3279	1109
1144	1110
1135	1111
5128	1112
7153	1113
8031	1114
9036	1115
5466	1116
9567	1117
3789	1118
9018	1119
8813	1120
1237	1121
6537	1122
7863	1123
1450	1124
74	1125
3924	1126
3246	1127
9759	1128
877	1129
6514	1130
4024	1131
3792	1132
7060	1133
8343	1134
9224	1135
6060	1136
3075	1137
3159	1138
37	1139
7504	1140
4490	1141
9220	1142
7791	1143
104	1144
8620	1145
2521	1146
7907	1147
3189	1148
785	1149
9614	1150
8029	1151
8856	1152
9690	1153
3870	1154
1164	1155
5355	1156
1970	1157
3802	1158
3357	1159
3118	1160
4184	1161
4995	1162
2148	1163
6695	1164
3042	1165
7469	1166
2382	1167
7194	1168
2202	1169
5910	1170
6166	1171
7402	1172
400	1173
7531	1174
3610	1175
9706	1176
1936	1177
213	1178
1909	1179
7543	1180
8875	1181
7698	1182
9782	1183
7425	1184
8832	1185
9501	1186
2804	1187
2304	1188
7564	1189
1696	1190
5557	1191
4867	1192
8329	1193
7205	1194
7511	1195
2062	1196
91	1197
4307	1198
6969	1199
3396	1200
9601	1201
63	1202
3397	1203
7295	1204
4200	1205
9720	1206
7995	1207
1206	1208
3383	1209
3934	1210
82	1211
6976	1212
1083	1213
9504	1214
8541	1215
8416	1216
765	1217
8456	1218
8047	1219
5797	1220
9251	1221
22	1222
3270	1223
7882	1224
388	1225
6189	1226
7869	1227
3091	1228
7078	1229
4700	1230
8331	1231
3654	1232
2623	1233
9	1234
6837	1235
5569	1236
9115	1237
4288	1238
3350	1239
5390	1240
8756	1241
3992	1242
7877	1243
4270	1244
1780	1245
2912	1246
4064	1247
1364	1248
6872	1249
5309	1250
1903	1251
8340	1252
6267	1253
3013	1254
737	1255
1684	1256
8940	1257
4538	1258
4943	1259
8397	1260
4177	1261
8001	1262
7625	1263
4699	1264
6790	1265
8770	1266
5079	1267
9433	1268
4544	1269
3867	1270
5646	1271
3369	1272
3862	1273
8449	1274
8686	1275
1082	1276
3795	1277
5799	1278
2391	1279
3273	1280
5374	1281
1556	1282
9390	1283
9879	1284
3587	1285
2158	1286
5143	1287
4590	1288
2338	1289
474	1290
2069	1291
4194	1292
6195	1293
613	1294
113	1295
7238	1296
3161	1297
3493	1298
2845	1299
781	1300
6354	1301
3337	1302
8993	1303
7725	1304
98	1305
7923	1306
2228	1307
3780	1308
5701	1309
1867	1310
4827	1311
8841	1312
7253	1313
5565	1314
6394	1315
1021	1316
2757	1317
1584	1318
2510	1319
2660	1320
9682	1321
9299	1322
423	1323
6571	1324
6527	1325
8653	1326
3431	1327
5738	1328
8517	1329
4790	1330
9650	1331
7795	1332
9294	1333
6883	1334
7334	1335
6487	1336
3563	1337
229	1338
6672	1339
4276	1340
1077	1341
920	1342
8368	1343
5102	1344
6612	1345
5403	1346
2294	1347
5901	1348
3496	1349
2665	1350
4098	1351
1010	1352
1605	1353
2092	1354
7017	1355
6768	1356
2583	1357
3317	1358
6949	1359
8205	1360
8258	1361
8991	1362
1071	1363
2688	1364
4567	1365
7315	1366
7139	1367
53	1368
7157	1369
2566	1370
1159	1371
9128	1372
8665	1373
2749	1374
6298	1375
5539	1376
6530	1377
3605	1378
574	1379
8277	1380
4027	1381
2658	1382
7849	1383
4411	1384
3372	1385
7755	1386
6297	1387
7032	1388
1517	1389
1822	1390
2230	1391
4738	1392
6897	1393
1968	1394
2243	1395
3801	1396
4025	1397
9679	1398
6604	1399
223	1400
4185	1401
8583	1402
372	1403
2184	1404
8692	1405
8488	1406
6167	1407
1862	1408
6344	1409
160	1410
2144	1411
5224	1412
8785	1413
5325	1414
309	1415
163	1416
2553	1417
1119	1418
7048	1419
8469	1420
2346	1421
6588	1422
8723	1423
4330	1424
9140	1425
9208	1426
5896	1427
3097	1428
8185	1429
5500	1430
1883	1431
1870	1432
963	1433
699	1434
3320	1435
9255	1436
3686	1437
549	1438
8855	1439
8182	1440
4129	1441
3543	1442
9024	1443
2402	1444
5367	1445
9058	1446
6013	1447
8152	1448
6124	1449
8742	1450
3917	1451
7496	1452
5032	1453
496	1454
8847	1455
2379	1456
3770	1457
4087	1458
3139	1459
7714	1460
9233	1461
58	1462
5501	1463
